53.5861484,9.9833896,"Eppendorfer Landstraße 18, Hamburg",Adolph Hammerschlag,""
53.5641494,9.9910826,"Feldbrunnenstraße 3, Hamburg",Adolph Heidemann,""
53.5655932,9.99526,"Mittelweg 169, Hamburg",Adolph Jacobson,""
53.558697,10.0128167,"Lange Reihe 93, Hamburg",Adolph Mannheimer,""
53.5665751,9.9653302,"Weidenallee 12, Hamburg",Adolphe de Haas,""
53.5805562,9.981205,"Isestraße 36, Hamburg",Agathe Blanck geb. Coutinho,""
53.5626625,9.987788,"Edmund-Siemers-Allee 1, Hamburg",Agathe Lasch,""
53.5794983,10.0087089,"Sierichstraße 20, Hamburg",Agnes Freundlich geb. Elias,""
53.5638516,10.0318775,"Güntherstraße 90, Hamburg",Agnes Joel,""
53.5690953,9.9883812,"Rothenbaumchaussee 73, Hamburg",Agnes Offenstadt geb. Dreyer,""
53.534701,10.0457156,"Marckmannstraße 135, Hamburg",Agnes Petersen,""
53.5620284,10.0454546,"Ritterstraße 74, Hamburg",Albert Bannau,""
53.5537394,9.9799555,"Poolstraße 7, Hamburg",Albert Behrend,""
53.5543241,9.9847703,"Caffamacherreihe 4, Hamburg",Albert Bloch,""
53.5451185,10.037982,"Bullerdeich 51, Hamburg",Albert Euen,""
53.5745969,10.0751517,"Schädlerstraße 1, Hamburg",Albert Freytag,""
53.574518,10.0721067,"Kattunbleiche 30, Hamburg",Albert Herzberg,""
53.5486107,9.9466064,"Königstraße 15, Hamburg",Albert Jahnke,""
53.5644251,9.984528,"Grindelallee 6, Hamburg",Albert Josephi,""
53.5712342,9.9797957,"Rutschbahn 7, Hamburg",Albert Kaufmann,""
53.5725968,10.0416252,"Gluckstraße 22, Hamburg",Albert Levisohn,""
53.5467396,10.0290877,"Heidenkampsweg 74, Hamburg",Albert Liebenthal,""
53.5721921,10.055946,"Schlegelsweg 13, Hamburg",Albert Malachowski,""
53.586984,10.0230499,"Novalisweg 17, Hamburg",Albert Rosenberg,""
