53.5813697,9.9815073,Isestraße 45,Else Leopold   geb. Perutz,""
53.5732546,9.9820263,Brahmsallee 8,Else Levy   geb. Heynssen,""
53.5922332,9.9986911,Sierichstraße 153,Else Luca   geb. Dreyer,""
53.5681095,10.0239066,Mundsburger Damm 42,Else Löwenstein   geb. Selig,""
53.5684027,9.9830690,Grindelhof 29,Else Nachum geb. Wendriner,""
53.5813617,9.9815068,Isestraße 45,Else Nathan   geb. Seidel,""
53.581649,9.946227,Lutterothstraße 78,Else Rauch   geb. Meyer,""
53.5698525,9.9792912,Grindelallee 152,Else Rauch  geb. Meyer,""
53.574282,9.984925,Hansastraße 40,Else Rosenberg   geb. Herz,""
53.5820414,9.9834896,Isestraße 54,Else Rosenkranz   geb. Levy,""
53.570782,9.960562,Eschenstieg 3,Else Rosenthal,""
53.5828658,9.9838917,Isestraße 69,Else Schattschneider   geb. Rosener,""
53.5858923,9.9830750,Eppendorfer Landstraße 14,Else Stamm   geb. Goslar,""
53.5707843,9.9820513,Rutschbahn 22,Else Wolfsberg geb. Leisheim,""
53.5728785,9.9751826,Bogenstraße 25,Else Zimmack   geb. Herbst,""
53.5681699,9.9804121,Grindelallee 116,Else von der Wall,""
53.5460421,10.0516508,Schadesweg 24,Elsi Marcus geb. Singer,""
53.5524654,9.9631279,Clemens-Schultz-Straße 84,Elvira Rose geb. Hirsch,""
53.5674152,9.9597825,Lindenallee 44,Emanuel Kaletta,""
53.5602656,9.9595406,Stresemannstraße 71,Emanuel Zloczower,""
53.5861457,9.9771772,Husumer Straße 16,Emil Abraham Asten,""
53.5744980,9.9507459,Heußweg 10,Emil Ascher,""
53.5812966,9.9844984,Jungfrauenthal 18,Emil Behrens,""
53.576354,9.9689701,Bismarckstraße 82,Emil Blume,""
53.5952022,9.9798549,Kegelhofstraße 34,Emil Bär,""
53.5694690,9.9823837,Dillstraße 8,Emil Cohen,""
53.5693829,9.9822155,Dillstraße 13,Emil Emanuel Badrian,""
53.5687372,9.9835574,Grindelhof 30,Emil Emanuel Badrian,""
53.5811930,9.9812860,Isestraße 43,Emil Freimuth,""
53.5556434,10.0132513,Rostocker Straße 8,Emil Gramkow,""
,,Menckesallee 23,Emil Göthel,""
53.5885773,10.0018002,Sierichstraße 108,Emil Hammerschlag,""
,,Claudiusstraße 20,Emil Hartogh,""
53.5810083,10.0591785,Metzer Straße 4,Emil Josef Thiel,""
53.5657441,9.9813294,Durchschnitt 8,Emil Josephi,""
53.5922476,9.9986839,Sierichstraße 153,Emil Mirabeau,""
53.5513150,9.9792234,Markusstraße 11,Emil Mohr,""
53.5684056,9.9830744,Grindelhof 29,Emil Nachum,""
53.5687375,9.9835793,Grindelhof 30,Emil Nachum,""
53.586875,10.037805,Stockhausenstraße 6,Emil Rubenstein,""
53.5930178,10.0004010,Eppendorfer Stieg 11,Emil Seidner,""
53.5651273,10.0251482,Uhlandstraße 4,Emil Specht,""
53.556293,9.954712,Scheplerstraße 80,Emil Theodor Hans Wendt,""
53.5828186,9.9921523,St. Benedictstraße 27,Emil Wolff,""
53.6012296,10.0008599,Braamkamp 36,Emilie Ascher   geb. Blumenfeld,""
53.574302,9.968378,Heymannstraße 24,Emilie Gerechter geb. Bargebühr,""
53.5843307,9.9834255,Hegestraße 27,Emilie Lilly Rosenstein   geb. Joseph,""
53.576438,9.976425,Schlankreye 36,Emilie Löb,""
53.5665973,10.0192239,Papenhuder Straße 27,Emilie Löwenstein,""
53.5623710,10.0387130,Conventstraße 27,Emilie Mayer   geb. Fackenheim,""
53.5575297,10.0496972,Ohlendorffstraße 5,Emilie Müllner geb. Horwitz,""
53.6371322,10.0302193,Kurzer Kamp 6,Emily Heckscher geb. Löwenthal,""
53.55492,9.96181,Otzenstraße (ehem. Paulstraße 3),Emma Anna Müller   geb. Singer,""
53.5723693,9.9806515,Hallerstraße 24,Emma Baruch geb. Katz,""
53.5474582,10.0193942,Nagelsweg 33,Emma Böhme,""
53.5684293,9.9813623,Bornstraße 22,Emma Cohen,""
53.5680110,9.9817208,Bornstraße 16,Emma Cohn,""
53.5558138,9.9616160,Bleicherstraße 74,Emma Erna Cohn   geb. Jakob,""
53.5441488,10.0915379,Horner Landstraße 407,Emma Ertel,""
53.5922455,9.9986931,Sierichstraße 153,Emma Guttmann   geb. Stavenhagen,""
53.5812935,9.9835543,Jungfrauenthal 24,Emma Heinemann,""
53.5837286,9.9868082,Isestraße 86,Emma Hinrichs   geb. Markus,""
53.5633688,10.0592641,Caspar-Voght-Straße 84,Emma Hornemann,""
53.6371302,10.0302307,Kurzer Kamp 6,Emma Israel,""
53.579744,9.988566,Rothenbaumchaussee 217,Emma Josephs,""
53.5552519,10.0061948,Holzdamm 42,Emma Kalek,""
53.5852611,9.9781655,Abendrothsweg 23,Emma Michelsohn   gen. Reinbach,""
53.5508482,9.9970947,Paulstraße 3,Emma Müller   geb. Singer,""
53.5812690,10.0115916,Mühlenkamp 29,Emma Perlmann   geb. Depken,""
53.5682620,9.9825080,Grindelhof 19,Emma Pincoffs,""
,,Kapellenweg 15,Emma Quest,""
53.5841826,9.9908497,Isestraße 121,Emma Riesenfeld   geb. Schlesinger,""
53.5649134,9.9837004,Grindelallee 24,Emma Stern,""
53.5734033,9.9818719,Brahmsallee 11,Emma Tarnowski   geb. Glück,""
53.5856875,9.9816563,Lenhartzstraße 3,Emma Wilda,""
53.5568793,10.0463970,Meridianstraße 6,Emma Wilda,""
53.5866476,9.9856300,Beim Andreasbrunnen 9,Emmy Frank   geb. Stern,""
53.5684455,9.9813441,Bornstraße 22,Emmy Pein geb. Süss,""
53.5636863,10.0215363,Graumannsweg 48,Emmy Rothgiesser,""
53.5804799,9.9738914,Hoheluftchaussee 40,Emmy Schweedt   geb. Guth,""
53.5927853,9.9983601,Sierichstraße 152,Emmy Stern   geb. Jacoby,""
53.5687220,9.9831918,Grindelhof 35,Engeline Behr geb. Rosenstamm,""
53.5836744,9.9859461,Isestraße 79,Ephraim Hirsch,""
53.5858876,9.9830696,Eppendorfer Landstraße 14,Eric Walter Stamm,""
53.5837259,9.9711578,Heider Straße 23,Erica Levy   geb. Bos,""
53.5824221,9.9852627,Hochallee 123,Erich Borchardt,""
53.5584657,10.0502245,Stoeckhardtstraße 11,Erich Diehl,""
53.550309,9.984006,Alter Steinweg 4,Erich Drabsch,""
53.5608028,10.0378477,Landwehr 63,Erich Freund,""
,,Maria-Louisen-Straße 92,Erich Friedberger,""
53.5863086,9.9854517,Beim Andreasbrunnen 4,Erich Gaertner,""
53.5798887,9.9676103,Eppendorfer Weg 168,Erich Golly,""
53.60578,10.16604,Rahlstedter Straße 195,Erich Graupner,""
53.547761,9.974092,Zeughausstraße 42,Erich Heins,""
53.5574462,9.9752462,Karolinenstraße 5,Erich Joseph Littmann,""
53.5842001,9.9908505,Isestraße 121,Erich Joseph Riesenfeld,""
53.5480004,10.0989819,Legienstraße 113,Erich Kistner,""
53.5563514,10.0657638,Mettlerkampsweg 9,Erich Kohn,""
53.5775805,9.9500037,Schwenckestraße 48,Erich Kollmorgen,""
,,Krohnskamp 72,Erich Koppel,""
,,Harburger Ring 8,Erich Kromberg,""
53.5528751,9.9583432,Große Freiheit 92,Erich Küter,""
53.5582134,9.9703093,Marktstraße 40,Erich Lorenz,""
53.5529182,9.9994850,Raboisen 50,Erich Löwenhardt,""
53.5460682,10.0516528,Schadesweg 24,Erich Marcus,""
53.5707634,9.9850529,Grindelhof 66,Erich Meyer,""
53.5857350,9.9855250,Haynstraße 8,Erich Rosenberg,""
53.5679455,9.9795013,Martin-Luther-King-Platz 3,Erich Rosenberg,""
53.5706672,9.9707398,Gustav-Falke-Straße 9,Erich Schütt,""
,,Schedestraße 18,Erich Siegbert Redlich,""
53.5859563,9.9845375,Haynstraße 11,Erich Siegfried Frensdorff,""
53.5826241,9.9728278,Heider Straße 6,Erich Starke,""
,,Eilbeker Weg 87,Erich Wagener,""
53.5479978,10.0887092,Blosweg 1,Erich Werth,""
53.4628170,9.9819025,Schloßmühlendamm 32,Erich Wilhelm Marcus,""
53.5795298,9.9788810,Isestraße 23,Erich Wilhelm Maschke,""
53.5664923,9.9885092,Rothenbaumchaussee 31,Erich Wohl,""
53.555283,9.943941,Chemnitzstraße 108,Erich de Giske,""
53.5692666,9.9797402,Grindelallee 146,Erika Adler,""
53.5891835,9.9868092,Eppendorfer Landstraße 64,Erika Bein,""
53.5967403,9.9972322,Alsterdorfer Straße 40,Erika Ilse Etter,""
53.5927428,9.9794937,Frickestraße 24,Erika Levy   geb. Bos,""
53.5633924,10.0541405,Marienthaler Straße 126,Erika Lorenz,""
53.4906901,10.1882816,Heckkatenweg 2,Erika Mansfeldt,""
53.574282,9.984925,Hansastraße 40,Erika Rosenberg   geb. Hirschhorn,""
53.5775604,9.9887175,Rothenbaumchaussee 187,Erika Simon   geb. Sternfeld,""
53.5736218,9.9818579,Brahmsallee 13,Erna B. Bacharach   geb. Strauss,""
53.5838563,9.9864754,Isestraße 85,Erna Baruch   geb. Heilbronn,""
53.5830622,9.9795814,Löwenstraße 5,Erna Behling   geb. Behnke,""
53.5696563,9.9641560,Schäferkampsallee 61,Erna Behr   geb. de Vries,""
53.5748027,10.0221345,Winterhuder Weg 86,Erna Bezen geb. Hecht,""
53.5704432,9.9802509,Heinrich-Barth-Straße 7,Erna Bleiweiss geb. Rosenberg,""
53.5836562,9.9866171,Isestraße 86,Erna Bragenheim,""
53.5676533,9.9815985,Grindelhof 11,Erna Brociner geb. Hauptmann,""
53.5762491,9.9692274,Bismarckstraße 93,Erna Cohn,""
53.55492,9.96181,Otzenstraße (ehem. Paulstraße 3),Erna Cohn   geb. Müller,""
,,Pappelallee 51,Erna Dreyer,""
53.5861569,9.9833802,Eppendorfer Landstraße 18,Erna Fischer   geb. Riess,""
53.5573178,10.0113246,Lange Reihe 58,Erna Fratje Michelsohn   geb. Hirsch,""
53.5743545,10.0636639,Königsreihe 32,Erna Fratje Michelsohn geb. Hirsch,""
53.4556021,9.9864548,Konsul-Renck-Straße 1,Erna Goldberg,""
53.551799,9.984496,Wexstraße 4-6,Erna Goldberg,""
53.5568584,9.8796246,Grottenstraße 9,Erna Goldschmidt,""
53.5828805,9.9838905,Isestraße 69,Erna Gottlieb   geb. Edelheim,""
53.5558201,10.0736686,Washingtonallee 50,Erna Helene Nathan,""
53.5859662,9.9760704,Husumer Straße 7,Erna Jilovsky   geb. Bergmann,""
53.5658820,9.9849187,Von-Melle-Park 5,Erna Jutrosinski geb. Frank,""
53.5640663,10.0564725,Marienthaler Straße 145,Erna Keibel geb. Silberberg,""
53.5597121,10.0485096,Wolfshagen 7,Erna Kisch geb. Spiro,""
53.5730263,9.9750089,Bogenstraße 27,Erna Kleve   geb. Lasch,""
,,Denickestraße 6,Erna Lackmann,""
53.5652338,10.0210139,Armgartstraße 20,Erna Lieske,""
53.5689697,9.9553772,Eimsbütteler Chaussee 90,Erna Löw   geb. Fries,""
53.5581811,10.0349473,Bürgerweide 51,Erna Martinelly geb. Gottschalk,""
53.5566001,10.0170634,Brennerstraße 58,Erna Müller,""
53.5994485,9.9954588,Lattenkamp 68,Erna Pauline Stadtaus   geb. Worms,""
53.547669,9.996711,Brandstwiete 4,Erna Peine,""
53.5868880,9.9843082,Eppendorfer Landstraße 30,Erna Polak   geb. Blumenthal,""
53.5551382,10.0537083,Hammer Landstraße 90,Erna Rosa Gutentag geb. Mathiason,""
53.547674,9.980117,Wincklerstraße 3,Erna Schniek   geb. Joseph,""
53.549349,9.982782,Michaelisstraße 38,Erna Schuchardt,""
53.5786757,9.9966909,Harvestehuder Weg 63,Erna Simon,""
53.5718335,9.9787658,Grindelallee 184,Erna Streim geb. Ullmann,""
53.5505441,9.9822398,Steinwegpassage 1,Erna Strüssmann,""
53.5836716,9.9859361,Isestraße 79,Ernestine Hirsch   geb. Hillel,""
53.5674945,9.9808937,Grindelallee 100,Ernestine Hirsch geb. Weiss,""
53.5727067,9.9849647,Hallerstraße 55,Ernestine Jacobsohn,""
53.5546700,10.0830888,Horner Weg 270,Ernestine Tichauer,""
53.5716911,9.9767895,Bogenstraße 5,Ernst Abel,""
53.5662992,9.9785664,Bundesstraße 35,Ernst Antonio Cassuto,""
53.5778417,9.9796393,Klosterallee 49,Ernst Antonio Cassuto,""
53.5701768,9.9826366,Dillstraße 21,Ernst August Gottschalk,""
53.5841479,9.9705495,Breitenfelder Straße 4,Ernst Bauer,""
53.574907,9.981968,Brahmsallee 26,Ernst Bundheim,""
,,Dorotheenstraße 123,Ernst David Steindecker,""
53.5503320,9.9340300,Lobuschstraße 33,Ernst Dehle,""
53.5718376,9.9787657,Grindelallee 184,Ernst Ephraim Streim,""
53.5976645,10.0431851,Dennerstraße 15,Ernst Friedrich Wetzstein,""
53.5850255,9.9851691,Hegestraße 39,Ernst Goldschmidt,""
53.5636274,9.9897319,Rothenbaumchaussee 10,Ernst Grossmann,""
53.5543186,10.0084621,Kirchenallee 39,Ernst Hagemann,""
53.5541930,9.9398960,Max-Brauer-Allee 71,Ernst Hagemann,""
53.5803118,9.9608667,Quickbornstraße 31,Ernst Hampel,""
53.5690341,9.9798252,Grindelallee 138,Ernst Hauptmann,""
53.4850834,10.2161144,Hassestraße 11,Ernst Henning,""
53.5506136,9.9926625,Rathausmarkt 1,Ernst Henning,""
53.5839380,9.9870333,Isestraße 91,Ernst Hofmann,""
53.5858753,9.9830796,Eppendorfer Landstraße 14,Ernst J. Schönhof,""
53.5702146,9.9804983,Rappstraße 2,Ernst Jacobson,""
53.5837482,9.9869196,Isestraße 90,Ernst Josef Müller,""
53.5551377,10.0537119,Hammer Landstraße 90,Ernst Julius Gutentag,""
53.549092,9.979074,Ludwig-Erhard-Straße 8,Ernst Jürgensen,""
53.547487,9.954629,Hamburger Hochstraße 19,Ernst Knappe,""
53.553305,9.985309,Fuhlentwiete 12,Ernst Kusel,""
53.5775287,9.9797231,Klosterallee 47,Ernst Levy,""
53.5821353,9.9872925,Eppendorfer Baum 3,Ernst Lychenheim,""
,,Salzburger Häuser 4,Ernst Mammen,""
53.5623710,10.0387393,Conventstraße 27,Ernst Mayer,""
53.5530785,10.0358596,Brekelbaums Park 10,Ernst Mittelbach,""
53.6336015,10.0474155,Wellingsbütteler Landstraße 186,Ernst Mittelbach,""
53.565593,9.910361,Von-Sauer-Straße 1b,Ernst Nathan Dessauer,""
53.5822225,10.0065851,Sierichstraße 58,Ernst Oppenheimer,""
53.5886634,10.0047433,Maria-Louisen-Straße 104,Ernst Philip Oettinger,""
53.5689246,10.0707902,Schloßgarten 32,Ernst Reichenberg,""
53.4650561,9.9760189,Bleicherweg 2,Ernst Rosenschein,""
53.5703657,10.0443517,Blumenau 166,Ernst Rothstein,""
53.5816987,9.9925241,Abteistraße 24,Ernst Rudolf Reiss,""
53.547765,9.998600,Willy-Brandt-Straße 30,Ernst Schnädelbach,""
53.5683074,9.9814695,Bornstraße 20,Ernst Selig,""
53.5826333,10.0174519,Gertigstraße 56,Ernst Stender,""
53.5950610,9.9841373,Tarpenbekstraße 66,Ernst Thälmann,""
53.5506136,9.9926625,Rathausmarkt 1,Ernst Thälmann,""
53.4900926,10.2090303,Alte Holstenstraße 61,Ernst Tichauer,""
53.559872,9.892516,Rosenhagenstraße 22,Ernst Victor,""
53.583720,9.977571,Eppendorfer Weg 258,Ernst Wassermann,""
53.566411,9.961894,Vereinsstraße 39,Ernst Wenkel,""
53.5801278,9.9804706,Isestraße 28,Ernst Werner,""
53.5856832,9.9816536,Lenhartzstraße 3,Ernst Wilda,""
53.5568792,10.0463976,Meridianstraße 6,Ernst Wilda,""
53.5665796,9.9653436,Weidenallee 12,Ernst de Haas,""
53.5742412,9.9818619,Brahmsallee 19,Erwin Alfred Bonheim,""
53.5775906,9.9695885,Gneisenaustraße 10,Erwin Berlin,""
53.547587,9.994359,Domstraße 21,Erwin Bukschnewski,""
53.5664777,9.9920430,Johnsallee 33,Erwin Bähr,""
53.5838490,9.9864712,Isestraße 85,Erwin Cohn,""
53.5534324,10.0406088,Grevenweg 11,Erwin Elias,""
53.5551906,10.0477564,Hammer Landstraße 48,Erwin Feder,""
53.5713907,9.9787475,Grindelallee 176,Erwin Freschl,""
53.5513356,9.9770686,Peterstraße 33,Erwin Grossmeyer,""
53.5837503,9.9869196,Isestraße 90,Erwin Heinemann,""
53.5559676,10.0650038,Von-Heß-Weg 4,Erwin Henschel,""
53.5665308,9.9885072,Rothenbaumchaussee 31,Erwin Horschitz,""
53.5712936,10.0534925,Wielandstraße 27,Erwin Kainer,""
53.5640657,10.0564710,Marienthaler Straße 145,Erwin Keibel,""
53.5679323,9.9794985,Martin-Luther-King-Platz 3,Erwin Kopf,""
53.5865718,9.9855135,Beim Andreasbrunnen 7,Erwin Kraus,""
53.5783566,9.9973339,Harvestehuder Weg 55,Erwin Kugelmann,""
53.5701956,9.9826387,Dillstraße 21,Erwin Levinson,""
53.5577021,9.9585912,Bernstorffstraße 99,Erwin Pulka,""
53.5650270,9.9892971,Rothenbaumchaussee 30,Erwin Salomon Gochsheimer,""
53.5720290,9.9686124,Bundesstraße 95,Erwin Sänger,""
53.5628670,10.0246422,Mühlendamm 47,Erwin Weissfeiler,""
53.5707711,9.9825205,Rutschbahn 25a,Ester Schlesinger,""
53.552267,9.956507,Kleine Freiheit 58,Ester Voigt   geb. Kaleiner,""
53.5679061,9.9795262,Martin-Luther-King-Platz 3,Esther Ascher,""
53.5569648,10.0169162,Revaler Straße 46,Esther Eulenstein   geb. Friedner,""
53.560110,9.956541,Paulsenplatz 9,Esther Gutfreund   geb. Gruner,""
53.5698410,9.9823425,Rappstraße 16,Esther Levy,""
53.5613927,10.0407960,Marienthaler Straße 26,"Esther Minden geb. Maletzki, verw. Cossloff",""
53.5568503,10.0349983,Bethesdastraße 2,Esther Münster,""
53.5823302,9.9872806,Eppendorfer Baum 6,Etel Bernstein   geb. Bernfeld,""
,,Winckelmannstraße 25,Etelka Weisz,""
53.584939,10.056452,Adlerstraße 12,Etkar André,""
53.5506136,9.9926625,Rathausmarkt 1,Etkar Josef André,""
53.562299,9.956958,Max-Brauer-Allee 247,Etla Finkelstein   geb. Rosenscherr,""
53.5602919,9.9594587,Stresemannstraße 71,Ettel Zloczower geb. Poppel,""
53.5683105,9.9816801,Bornstraße 14,Eugen Alexander,""
53.552726,9.997968,Ferdinandstraße 69,Eugen Gowa,""
,,Am Radeland 26,Eugen Schendel,""
53.5897497,9.9883595,Goernestraße 8,Eugenie Brückmann   geb. Seckel,""
53.6371302,10.0302365,Kurzer Kamp 6,Eugenie Hanna Zimmermann geb. Isaacs,""
53.5881321,9.9810715,Haynstraße 29,Euphrosine Jaques,""
53.5684502,9.9675185,Schäferkampsallee 29,Eva Emma Mathiason   geb. Levy,""
53.5795572,9.9893192,Abteistraße 55,Eva Gumpert   geb. Liebermann,""
53.5681771,9.9804124,Grindelallee 116,Eva Hava Walden geb. von der Wall,""
53.5727205,9.9849647,Hallerstraße 55,Eva Jacobsohn,""
53.5944629,9.9972190,Hudtwalckerstraße 27,Eva Kahn   geb. Lipschitz,""
53.5802000,9.9919333,Harvestehuder Weg 99,Eva L. Borchardt,""
53.5503422,9.9807919,Großneumarkt 56,Eva Liebermann,""
53.56737,9.967485,Schäferstraße 8,Eva Mannheim   geb. Lachmann,""
53.5936344,9.9884171,Eppendorfer Landstraße 132,Eva Petersen,""
53.5503422,9.9807919,Großneumarkt 56,Eva Samuel   geb. Liebermann,""
53.5818762,9.9822502,Isestraße 53,Eva Schreiber,""
53.5603599,10.0446999,Palmerstraße 29,Eva Steinhardt,""
53.5591222,10.0402511,Carl-Petersen-Straße 5,Eveline Osiakowski geb. Selke,""
53.5883853,10.0059282,Zesenstraße 11,Eveline Waschinsky,""
53.5586351,9.9550822,Wohlers Allee 28,Evelyn Allen,""
53.5822022,9.9940674,Heilwigstraße 25,Evelyn Rosenberg,""
53.5673747,9.9806024,Grindelallee 81,Evi Kellmann,""
53.581540,9.981682,Isestraße 47,Ewald Lindenberg,""
53.5482447,9.9427838,Königstraße 32,Ewald Marcus,""
53.5825047,9.9868421,Eppendorfer Baum 10,Fanny Berlin   geb. Meyer,""
53.5534018,10.0717406,Beim Rauhen Hause 30,Fanny Borchardt,""
53.5181706,9.9845327,Vogelhüttendeich 34,Fanny Borower   geb. Schwarz,""
53.5856766,9.9852930,Haynstraße 5,Fanny David,""
53.5577483,9.9726107,Glashüttenstraße 110,Fanny Freundlich,""
53.5822467,9.9853453,Hochallee 121,Fanny Glückstadt   geb. Levy-Adler,""
53.4579942,9.9859174,Rieckhoffstraße 5,Fanny Greif   geb. Muenz,""
,,Sierichstraße 132,Fanny Harrison   geb. Sternberg,""
53.6312763,10.0304722,Brombeerweg 47,Fanny Harrison geb. Sternberg,""
53.5717255,9.9767891,Bogenstraße 5,Fanny Klein,""
53.5684022,9.9802363,Grindelallee 126,Fanny Lasdun,""
53.569597,9.980479,Bornstraße 31,Fanny Lazarus geb. Falk,""
53.5695355,9.9775261,Sedanstraße 23,Fanny Leibowitz,""
53.585715,9.982989,Eppendorfer Landstraße 12,Fanny Littmann   geb. Tschesljak,""
53.5665687,9.9678461,Kleiner Schäferkamp 32,Fanny Meiberg   geb. Stiefel,""
53.5503367,9.9808123,Großneumarkt 56,Fanny Neumann   geb. Krügel,""
53.551799,9.984496,Wexstraße 4-6,Fanny Rappaport   geb. Diamant,""
53.5474654,9.9420098,Behnstraße 17,Fanny Rosentreter   geb. Weinberger,""
53.6021235,10.0047933,Krochmannstraße 72,Fanny Schickler,""
53.5617769,10.0252867,Mühlendamm 70,Feigel Thon   geb. Teichner,""
53.5654113,9.9780264,Rentzelstraße 36,Feiwel Wohlfeiler,""
53.5400079,10.0427053,Billhorner Deich 89,Felicia Laser,""
53.5860323,9.9870057,Loehrsweg 2,Felicitas Gumpel,""
53.577902,9.989158,Rothenbaumchaussee 148,Felix Eisner,""
53.5724930,9.9868986,Hallerstraße 76,Felix Halberstadt,""
53.5716000,9.9810247,Heinrich-Barth-Straße 21,Felix Levy,""
53.5783429,9.9936130,Mittelweg 58,Felix Matthies,""
53.5502101,9.9796015,Großneumarkt 37,Felix Nemann,""
53.4597430,9.9823870,Deichhausweg 2,Felix Plewa,""
53.5927965,9.9983332,Sierichstraße 152,Felix Rosenberg,""
53.5839351,9.9923725,Isestraße 139,Felix William Hess,""
53.5623129,9.9616087,Schulterblatt 84,Felix von Halle,""
53.5891714,9.9877069,Gustav-Leo-Straße 4,Felix-Manfred Schönfeld,""
53.5597981,9.95934645,Bernstorffstraße 159,Fella Fajgla Rotmensz   geb. Zgnilek,""
53.4597707,9.9743053,Kroosweg 1,Feodore Schloss   geb. Meyer,""
53.4726212,10.2605445,Rothenhauschaussee 217,Ferdinand Buhk,""
53.5705227,9.9835821,Rutschbahn 35,Ferdinand Daniel,""
53.5842356,9.9896090,Isestraße 113,Ferdinand Hertz,""
53.5709303,10.0619668,Wandsbeker Marktstraße 19,Ferdinand Isenberg,""
53.5911988,10.0066169,Maria-Louisen-Straße 122,Ferdinand Isenberg,""
53.5583932,9.9718867,Grabenstraße,Ferdinand Krüger,""
53.549114,9.987045,Graskeller 2,Ferdinand Neumann Borgolte,""
53.5682222,9.9947020,Heimweg 1,Ferdinand Rosenstein,""
53.5818248,9.9970898,Leinpfad 14,Ferdinand Rosenstern,""
53.4590678,9.9828026,Lüneburger Straße 28,Ferdinand Strompf,""
53.5356109,10.0403007,Marckmannstraße 68,Fernandine Goldschmidt   geb. Bernheim,""
53.5411335,10.1012436,Schiffbeker Weg 9,Fiete Schulze,""
53.5588431,9.9642230,Neuer Pferdemarkt 17,Flora Bender   geb. Salomon,""
53.5885959,10.0197963,Goldbekufer 42,Flora Blumenthal   geb. Lewy,""
53.5536285,10.0338776,Ausschläger Weg 9,Flora Buttermann geb. Seelig,""
53.5689787,9.9810752,Bornstraße 7,Flora Buttermann geb. Seelig,""
53.5558116,9.9905697,Colonnaden 40,Flora Francke,""
53.5670607,10.0420658,Wandsbeker Chaussee 81,Flora Gowa,""
53.5590915,9.9637836,Beim Grünen Jäger 25,Flora Grüner geb. Cohn,""
53.5499368,9.9797096,Großneumarkt 38,Flora Halberstadt,""
53.5690366,9.9810417,Bornstraße 6,Flora Hasenberg geb. Josias,""
53.5843307,9.9834255,Hegestraße 27,Flora Joseph   geb. Liepmann,""
53.5702044,9.9826381,Dillstraße 21,Flora Levinson geb. Goldschmidt,""
53.550702,9.982174,Steinwegpassage 5,Flora Magnus   geb. Eschwege,""
53.5499518,9.9797110,Großneumarkt 38,Flora Samuel   geb. Liepmann,""
53.5694787,9.9839227,Grindelhof 55,Flora Seligmann geb. Isaac,""
53.5720165,9.9686126,Bundesstraße 95,Flora Sänger   geb. Löwenberg,""
53.5612094,10.0514045,Sievekingsallee 39,Flora Süßkind geb. Mehrgut,""
53.5753912,9.9546388,Osterstraße 85,Flora Vogel   geb. Moses,""
53.5600081,9.9939472,Alsterterrasse 11,Florentine Bieber geb. Bachner,""
53.555855,9.837016,Winckelmannstraße 25,Florentine Rothschild   geb. Heller,""
53.5823300,9.9872873,Eppendorfer Baum 6,Frania Lustgarten   geb. Krämer,""
53.5887866,10.0016523,Sierichstraße 110,Frank Loew,""
53.5931423,10.0415733,Genslerstraße 16,Franz Acker,""
53.5717001,9.9858723,Hallerplatz 8,Franz Blumann,""
,,Kulmer Gasse 5,Franz Bosse,""
53.6346086,10.1635630,Meiendorfer Weg 61,Franz Daus,""
53.6401808,10.0977034,Volksdorfer Weg 18,Franz Daus,""
53.5560646,9.9768432,Sievekingplatz 1,Franz Daus,""
53.5647019,9.9967031,Fontenay 11,Franz Emil Levi,""
53.544819,9.976818,Wolfgangsweg 12,Franz Gilde,""
53.5597464,10.0140560,Lange Reihe 111,Franz Grünfeld,""
53.5844300,10.0224629,Jarrestraße 21,Franz Jacob,""
53.5506136,9.9926625,Rathausmarkt 1,Franz Jacob,""
53.5490230,9.9578970,Lincolnstraße 9,Franz Kaczmarek,""
53.5964061,10.0372806,Rübenkamp 78,Franz Klein,""
53.577642,9.971410,Bismarckstraße 108,Franz Lehmann,""
53.5496544,9.9410973,Behnstraße 83,Franz Lorenzen,""
53.5867138,9.9822153,Lenhartzstraße 10,Franz Martin Sussmann,""
53.5858823,9.9967735,Leinpfad 58,Franz Max Rappolt,""
53.5509179,10.0008416,Mönckebergstraße 11,Franz Max Rappolt,""
53.5346048,10.0389647,Billhorner Röhrendamm Ecke Lindleystraße,Franz Reetz,""
53.5350445,10.0338176,Stresowstraße 14,Franz Rudschinat,""
53.5532947,9.9828768,Neustädter Straße 31,Franz Schwarzl,""
53.5649349,9.9836696,Grindelallee 24,Franz Stern,""
53.5348916,10.0369778,Stresowstraße 33,Franz Stobrawa,""
53.549924,9.957459,Reeperbahn Ecke Große Freiheit,Franziska Alexander   geb. Grüner,""
53.5606947,9.9950422,Warburgstraße 22,Franziska Corten geb. Schönfeld,""
53.584554,9.988121,Oderfelder Straße 23,Franziska Heilbron   geb. Fröhlich,""
53.5985007,10.0441941,Bendixensweg 11,Franziska Kaufmann geb. Cohn,""
53.6371302,10.0302168,Kurzer Kamp 6,Franziska Koopmann,""
53.5870658,9.9853612,Loogestieg 4,Franziska Lewek,""
53.5633909,10.0541401,Marienthaler Straße 126,Franziska Lorenz geb. Müller,""
53.570308,9.984257,Rutschbahn 41,Franziska Mindus,""
53.5575172,10.0497313,Ohlendorffstraße 5,Franziska Müller geb. Oppenheimer,""
,,Zimmerstraße 29-35,Franziska Nathan   geb. Rosenberg,""
,,Papenstraße 5,Franziska Ottenstroer,""
53.5826420,9.9834909,Isestraße 65,Franziska Rosenbaum   geb. Hesse,""
